dataset	accession	observation_key	target_a	target_b	pair_id	pair_fold	pair_cells	single_a_cells	single_b_cells	control_cells	target_a_cd4	target_b_cd4	cell_gate_pass	exclusion_reason
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|NIPAL2|GSE221321	CCNG1	NIPAL2	CCNG1|NIPAL2|GSE221321	5	1	21	12	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|PSMB9|GSE221321	CCNG1	PSMB9	CCNG1|PSMB9|GSE221321	3	1	21	14	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|TAB1|GSE221321	CCNG1	TAB1	CCNG1|TAB1|GSE221321	1	1	21	20	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|TMEM176B|GSE221321	CCNG1	TMEM176B	CCNG1|TMEM176B|GSE221321	5	1	21	16	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|TNF|GSE221321	CCNG1	TNF	CCNG1|TNF|GSE221321	4	1	21	23	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|TOLLIP|GSE221321	CCNG1	TOLLIP	CCNG1|TOLLIP|GSE221321	3	1	21	13	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCNG1|UQCRH|GSE221321	CCNG1	UQCRH	CCNG1|UQCRH|GSE221321	3	1	21	21	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|CEBPG|GSE221321	CCR6	CEBPG	CCR6|CEBPG|GSE221321	2	1	13	21	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|CLEC16A|GSE221321	CCR6	CLEC16A	CCR6|CLEC16A|GSE221321	5	1	13	18	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|COMMD7|GSE221321	CCR6	COMMD7	CCR6|COMMD7|GSE221321	2	1	13	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|CREB1|GSE221321	CCR6	CREB1	CCR6|CREB1|GSE221321	2	1	13	22	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|DDAH2|GSE221321	CCR6	DDAH2	CCR6|DDAH2|GSE221321	4	2	13	12	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|DDX18|GSE221321	CCR6	DDX18	CCR6|DDX18|GSE221321	5	1	13	8	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|EIF2AK2|GSE221321	CCR6	EIF2AK2	CCR6|EIF2AK2|GSE221321	5	1	13	15	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|GABRG2|GSE221321	CCR6	GABRG2	CCR6|GABRG2|GSE221321	4	1	13	10	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|HAT1|GSE221321	CCR6	HAT1	CCR6|HAT1|GSE221321	4	1	13	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|HLA-F|GSE221321	CCR6	HLA-F	CCR6|HLA-F|GSE221321	3	1	13	23	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|IL2RA|GSE221321	CCR6	IL2RA	CCR6|IL2RA|GSE221321	2	1	13	13	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|IQCH|GSE221321	CCR6	IQCH	CCR6|IQCH|GSE221321	4	1	13	16	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|LRRFIP2|GSE221321	CCR6	LRRFIP2	CCR6|LRRFIP2|GSE221321	5	1	13	21	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|MEF2C|GSE221321	CCR6	MEF2C	CCR6|MEF2C|GSE221321	3	1	13	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|MICA|GSE221321	CCR6	MICA	CCR6|MICA|GSE221321	2	1	13	21	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|MYC|GSE221321	CCR6	MYC	CCR6|MYC|GSE221321	5	1	13	9	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|RWDD3|GSE221321	CCR6	RWDD3	CCR6|RWDD3|GSE221321	5	1	13	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|SFPQ|GSE221321	CCR6	SFPQ	CCR6|SFPQ|GSE221321	3	1	13	8	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|STK11|GSE221321	CCR6	STK11	CCR6|STK11|GSE221321	2	1	13	23	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|TAP1|GSE221321	CCR6	TAP1	CCR6|TAP1|GSE221321	1	1	13	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|UBE2L3|GSE221321	CCR6	UBE2L3	CCR6|UBE2L3|GSE221321	5	1	13	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CCR6|ZCCHC11|GSE221321	CCR6	ZCCHC11	CCR6|ZCCHC11|GSE221321	4	1	13	14	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|DAD1|GSE221321	CD14	DAD1	CD14|DAD1|GSE221321	1	1	14	23	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|DLEC1|GSE221321	CD14	DLEC1	CD14|DLEC1|GSE221321	2	1	14	20	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|DMD|GSE221321	CD14	DMD	CD14|DMD|GSE221321	2	1	14	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|FANCM|GSE221321	CD14	FANCM	CD14|FANCM|GSE221321	5	2	14	13	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|JAZF1|GSE221321	CD14	JAZF1	CD14|JAZF1|GSE221321	5	1	14	23	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|KSR1|GSE221321	CD14	KSR1	CD14|KSR1|GSE221321	5	1	14	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|MEF2C|GSE221321	CD14	MEF2C	CD14|MEF2C|GSE221321	1	1	14	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|NAAA|GSE221321	CD14	NAAA	CD14|NAAA|GSE221321	1	1	14	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|PSCA|GSE221321	CD14	PSCA	CD14|PSCA|GSE221321	5	1	14	10	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|RPN1|GSE221321	CD14	RPN1	CD14|RPN1|GSE221321	4	1	14	8	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|TLR9|GSE221321	CD14	TLR9	CD14|TLR9|GSE221321	3	1	14	21	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD14|USP21|GSE221321	CD14	USP21	CD14|USP21|GSE221321	5	1	14	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|FOS|GSE221321	CD151	FOS	CD151|FOS|GSE221321	5	1	20	22	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|HAX1|GSE221321	CD151	HAX1	CD151|HAX1|GSE221321	1	1	20	7	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|HLA-DMB|GSE221321	CD151	HLA-DMB	CD151|HLA-DMB|GSE221321	4	1	20	20	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|HLA-DQB1|GSE221321	CD151	HLA-DQB1	CD151|HLA-DQB1|GSE221321	3	2	20	12	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|HLA-F|GSE221321	CD151	HLA-F	CD151|HLA-F|GSE221321	4	1	20	23	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|INPP5D|GSE221321	CD151	INPP5D	CD151|INPP5D|GSE221321	4	1	20	31	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|IRAK2|GSE221321	CD151	IRAK2	CD151|IRAK2|GSE221321	4	1	20	20	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|IRF8|GSE221321	CD151	IRF8	CD151|IRF8|GSE221321	5	1	20	19	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|LST1|GSE221321	CD151	LST1	CD151|LST1|GSE221321	3	1	20	15	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|MAP2K7|GSE221321	CD151	MAP2K7	CD151|MAP2K7|GSE221321	4	1	20	14	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|MEF2A|GSE221321	CD151	MEF2A	CD151|MEF2A|GSE221321	4	1	20	11	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|NFKBIB|GSE221321	CD151	NFKBIB	CD151|NFKBIB|GSE221321	3	1	20	19	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|NSMCE2|GSE221321	CD151	NSMCE2	CD151|NSMCE2|GSE221321	3	1	20	18	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|PRDM1|GSE221321	CD151	PRDM1	CD151|PRDM1|GSE221321	4	1	20	11	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|PRKCQ|GSE221321	CD151	PRKCQ	CD151|PRKCQ|GSE221321	3	1	20	16	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|PTPRR|GSE221321	CD151	PTPRR	CD151|PTPRR|GSE221321	5	1	20	25	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|RNF40|GSE221321	CD151	RNF40	CD151|RNF40|GSE221321	4	1	20	16	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|RNGTT|GSE221321	CD151	RNGTT	CD151|RNGTT|GSE221321	2	1	20	18	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|SAMD9|GSE221321	CD151	SAMD9	CD151|SAMD9|GSE221321	3	1	20	7	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|SDE2|GSE221321	CD151	SDE2	CD151|SDE2|GSE221321	4	1	20	15	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|SLC35A1|GSE221321	CD151	SLC35A1	CD151|SLC35A1|GSE221321	4	1	20	21	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|STAT1|GSE221321	CD151	STAT1	CD151|STAT1|GSE221321	5	1	20	22	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|TAP1|GSE221321	CD151	TAP1	CD151|TAP1|GSE221321	1	1	20	17	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|TLR4|GSE221321	CD151	TLR4	CD151|TLR4|GSE221321	2	1	20	15	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|TRAF6|GSE221321	CD151	TRAF6	CD151|TRAF6|GSE221321	3	1	20	22	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|WDR61|GSE221321	CD151	WDR61	CD151|WDR61|GSE221321	4	1	20	16	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|ZBTB7C|GSE221321	CD151	ZBTB7C	CD151|ZBTB7C|GSE221321	4	1	20	19	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD151|ZMIZ1-AS1|GSE221321	CD151	ZMIZ1-AS1	CD151|ZMIZ1-AS1|GSE221321	5	1	20	15	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD19|CD40|GSE221321	CD19	CD40	CD19|CD40|GSE221321	4	1	14	18	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD19|CTNND1|GSE221321	CD19	CTNND1	CD19|CTNND1|GSE221321	2	1	14	19	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD19|CTSB|GSE221321	CD19	CTSB	CD19|CTSB|GSE221321	4	1	14	13	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD19|ERBB2|GSE221321	CD19	ERBB2	CD19|ERBB2|GSE221321	1	1	14	18	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|CD19|FOS|GSE221321	CD19	FOS	CD19|FOS|GSE221321	1	1	14	22	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
