source_table	result_family	specifications	expected_direction_fraction	q_supported_fraction	median_estimate	minimum_estimate	maximum_estimate	robustness_label	specification_id	minimum_cells	minimum_guides	on_target_rule	transfer_definition	model_family	covariate_set	cross_validation_seed	module_resolution	reason	tail_cutoff
scalar_unavailable									992	100.0	3.0	significant	distal_gene_count_residual	huber_regression	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									996	100.0	3.0	significant	distal_gene_count_residual	huber_regression	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1000	100.0	3.0	significant	distal_gene_count_residual	huber_regression	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1004	100.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1008	100.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1012	100.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1016	100.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1020	100.0	3.0	significant	distal_gene_count_residual	sparse_nonlinear	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1024	100.0	3.0	significant	distal_gene_count_residual	graph_readout	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1028	100.0	3.0	significant	distal_gene_count_residual	graph_readout	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1032	100.0	3.0	significant	distal_gene_count_residual	graph_readout	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1036	100.0	3.0	significant	distal_gene_count_residual	graph_readout	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1040	100.0	3.0	significant	distal_gene_count_residual	graph_readout	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1044	100.0	3.0	significant	debiased_response_l2_gain	ridge	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1048	100.0	3.0	significant	debiased_response_l2_gain	ridge	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1052	100.0	3.0	significant	debiased_response_l2_gain	ridge	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1056	100.0	3.0	significant	debiased_response_l2_gain	ridge	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1060	100.0	3.0	significant	debiased_response_l2_gain	ridge	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1064	100.0	3.0	significant	debiased_response_l2_gain	huber_regression	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1068	100.0	3.0	significant	debiased_response_l2_gain	huber_regression	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1072	100.0	3.0	significant	debiased_response_l2_gain	huber_regression	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1076	100.0	3.0	significant	debiased_response_l2_gain	huber_regression	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1080	100.0	3.0	significant	debiased_response_l2_gain	huber_regression	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1084	100.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1088	100.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1092	100.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1096	100.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1100	100.0	3.0	significant	debiased_response_l2_gain	sparse_nonlinear	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1104	100.0	3.0	significant	debiased_response_l2_gain	graph_readout	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1108	100.0	3.0	significant	debiased_response_l2_gain	graph_readout	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1112	100.0	3.0	significant	debiased_response_l2_gain	graph_readout	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1116	100.0	3.0	significant	debiased_response_l2_gain	graph_readout	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1120	100.0	3.0	significant	debiased_response_l2_gain	graph_readout	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1124	100.0	3.0	significant	significant_response_l1_gain	ridge	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1128	100.0	3.0	significant	significant_response_l1_gain	ridge	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1132	100.0	3.0	significant	significant_response_l1_gain	ridge	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1136	100.0	3.0	significant	significant_response_l1_gain	ridge	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1140	100.0	3.0	significant	significant_response_l1_gain	ridge	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1144	100.0	3.0	significant	significant_response_l1_gain	huber_regression	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1148	100.0	3.0	significant	significant_response_l1_gain	huber_regression	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1152	100.0	3.0	significant	significant_response_l1_gain	huber_regression	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1156	100.0	3.0	significant	significant_response_l1_gain	huber_regression	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1160	100.0	3.0	significant	significant_response_l1_gain	huber_regression	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1164	100.0	3.0	significant	significant_response_l1_gain	sparse_nonlinear	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1168	100.0	3.0	significant	significant_response_l1_gain	sparse_nonlinear	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1172	100.0	3.0	significant	significant_response_l1_gain	sparse_nonlinear	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1176	100.0	3.0	significant	significant_response_l1_gain	sparse_nonlinear	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1180	100.0	3.0	significant	significant_response_l1_gain	sparse_nonlinear	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1184	100.0	3.0	significant	significant_response_l1_gain	graph_readout	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1188	100.0	3.0	significant	significant_response_l1_gain	graph_readout	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1192	100.0	3.0	significant	significant_response_l1_gain	graph_readout	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1196	100.0	3.0	significant	significant_response_l1_gain	graph_readout	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1200	100.0	3.0	significant	significant_response_l1_gain	graph_readout	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1204	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	ridge	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1208	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	ridge	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1212	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	ridge	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1216	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	ridge	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1220	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	ridge	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1224	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1228	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1232	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1236	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1240	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	huber_regression	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1244	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1248	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1252	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1256	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1260	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	sparse_nonlinear	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1264	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1268	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1272	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1276	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1280	100.0	3.0	significant_and_absolute_z_at_least_2	distal_gene_count_residual	graph_readout	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1284	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1288	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1292	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1296	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1300	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	ridge	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1304	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1308	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1312	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1316	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1320	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	huber_regression	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1324	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1328	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	observability	20261013.0		insufficient_rows_or_targets	
scalar_unavailable									1332	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	reproducibility	20260929.0		insufficient_rows_or_targets	
scalar_unavailable									1336	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	no_state	20260912.0		insufficient_rows_or_targets	
scalar_unavailable									1340	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	sparse_nonlinear	no_state	20261119.0		insufficient_rows_or_targets	
scalar_unavailable									1344	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	minimal	20261031.0		insufficient_rows_or_targets	
scalar_unavailable									1348	100.0	3.0	significant_and_absolute_z_at_least_2	debiased_response_l2_gain	graph_readout	observability	20261013.0		insufficient_rows_or_targets	
