overall,overall_rho,Rest,Stim8hr,Stim48hr,Rest_rho,Stim8hr_rho,Stim48hr_rho,observed_agreement,observed_rho
0.5,-0.15690565196269643,0.5384615384615384,0.5,0.46153846153846156,-0.14285714285714285,-0.18787878787878787,-0.010989010989010988,0.5669642857142857,0.15768917911426772
0.5,-0.050010943613091184,0.5,0.5,0.5,-0.15164835164835166,0.12727272727272726,-0.0857142857142857,0.5669642857142857,0.15768917911426772
0.39473684210526316,-0.09640004376846481,0.5,0.3125,0.4166666666666667,0.49090909090909085,-0.3588235294117647,-0.31468531468531474,0.5669642857142857,0.15768917911426772
0.5277777777777778,0.2907523012649184,0.6428571428571429,0.5454545454545454,0.36363636363636365,0.5912087912087912,0.03636363636363637,-0.045454545454545456,0.5669642857142857,0.15768917911426772
0.6129032258064516,0.15403225806451612,0.5454545454545454,0.7142857142857143,0.6153846153846154,0.20909090909090913,0.10714285714285716,0.12637362637362637,0.5669642857142857,0.15768917911426772
0.5476190476190477,0.08257029414147964,0.5294117647058824,0.4444444444444444,0.625,-0.10294117647058824,0.2833333333333333,0.07941176470588236,0.5669642857142857,0.15768917911426772
0.40384615384615385,-0.2548077949823769,0.4444444444444444,0.35714285714285715,0.4,0.09803921568627451,-0.5252747252747253,-0.29323308270676685,0.5669642857142857,0.15768917911426772
0.45161290322580644,-0.019560395638679517,0.5454545454545454,0.3,0.5,-0.07272727272727274,0.09090909090909088,0.006060606060606061,0.5669642857142857,0.15768917911426772
0.5,0.27534884091936285,0.4166666666666667,0.5625,0.5,0.22377622377622378,0.19117647058823528,0.8424242424242423,0.5669642857142857,0.15768917911426772
0.5357142857142857,-0.07060755336617405,0.6666666666666666,0.5833333333333334,0.4,0.08571428571428573,0.027972027972027972,0.07878787878787878,0.5669642857142857,0.15768917911426772
0.3055555555555556,-0.3796898135154977,0.3333333333333333,0.21428571428571427,0.4,-0.3356643356643357,-0.6747252747252748,-0.5636363636363636,0.5669642857142857,0.15768917911426772
0.46875,-0.2445462919184007,0.5454545454545454,0.45454545454545453,0.4,-0.33636363636363636,0.05454545454545456,-0.3696969696969697,0.5669642857142857,0.15768917911426772
0.3469387755102041,-0.3568130224497746,0.5833333333333334,0.20833333333333334,0.38461538461538464,-0.23076923076923078,-0.5939130434782608,-0.34065934065934067,0.5669642857142857,0.15768917911426772
0.4358974358974359,0.019737841009133283,0.4166666666666667,0.5,0.4,0.16083916083916086,-0.16083916083916086,0.16428571428571426,0.5669642857142857,0.15768917911426772
0.40476190476190477,0.04318936877076412,0.45454545454545453,0.23076923076923078,0.5,-0.5272727272727273,-0.532967032967033,0.45304437564499483,0.5669642857142857,0.15768917911426772
0.4166666666666667,-0.2180320488458485,0.5,0.4375,0.25,-0.16783216783216784,-0.39999999999999997,-0.3571428571428572,0.5669642857142857,0.15768917911426772
0.5384615384615384,0.03507440024293956,0.75,0.3,0.5294117647058824,0.4125874125874127,-0.2127669402880226,-0.22058823529411767,0.5669642857142857,0.15768917911426772
0.5,-0.1897085168077233,0.4666666666666667,0.4444444444444444,0.6,0.05357142857142857,-0.5376676986584108,-0.1607142857142857,0.5669642857142857,0.15768917911426772
0.5142857142857142,0.144688003716399,0.6666666666666666,0.25,0.6363636363636364,0.3216783216783217,-0.08391608391608392,0.27272727272727276,0.5669642857142857,0.15768917911426772
0.5,-0.12429777191322697,0.6875,0.3076923076923077,0.47368421052631576,0.3147058823529411,-0.2692307692307692,-0.329091738569948,0.5669642857142857,0.15768917911426772
0.5476190476190477,-0.03443944737643092,0.5833333333333334,0.5833333333333334,0.5,-0.25874125874125875,-0.16083916083916086,0.02478059184132298,0.5669642857142857,0.15768917911426772
0.5483870967741935,-0.10080645161290325,0.4,0.6666666666666666,0.5555555555555556,-0.06666666666666665,-0.02097902097902098,-0.11666666666666665,0.5669642857142857,0.15768917911426772
0.47368421052631576,-0.08907369931809214,0.5294117647058824,0.36363636363636365,0.5,-0.04166666666666667,-0.4727272727272727,0.07878787878787878,0.5669642857142857,0.15768917911426772
0.3333333333333333,-0.22248089506705107,0.42857142857142855,0.3125,0.3125,-0.07142857142857144,-0.4794117647058824,0.044117647058823525,0.5669642857142857,0.15768917911426772
0.28125,-0.3374278133161216,0.5,0.16666666666666666,0.2857142857142857,-0.48571428571428577,-0.0979020979020979,-0.48844914045541904,0.5669642857142857,0.15768917911426772
0.40625,-0.1829514237890284,0.4166666666666667,0.4444444444444444,0.36363636363636365,-0.17482517482517487,-0.09999999999999999,-0.20909090909090913,0.5669642857142857,0.15768917911426772
0.47058823529411764,-0.08373443373815086,0.6666666666666666,0.3076923076923077,0.5,0.19999999999999998,-0.5694640875565551,0.3426573426573427,0.5669642857142857,0.15768917911426772
0.59375,0.05627864439201575,0.6666666666666666,0.5,0.5384615384615384,0.2785714285714285,-0.7999999999999999,-0.18131868131868134,0.5669642857142857,0.15768917911426772
0.5476190476190477,0.028118795857933008,0.7,0.6,0.3333333333333333,0.32121212121212117,0.08270676691729321,-0.35664335664335667,0.5669642857142857,0.15768917911426772
0.4318181818181818,-0.15617181728572316,0.625,0.3125,0.3333333333333333,-0.09117647058823529,-0.3294117647058824,-0.1328671328671329,0.5669642857142857,0.15768917911426772
0.59375,-0.020900174255929296,0.75,0.38461538461538464,0.7272727272727273,-0.19047619047619052,-0.13480067773077872,0.18181818181818182,0.5669642857142857,0.15768917911426772
0.36363636363636365,-0.25835095137420716,0.4,0.4117647058823529,0.29411764705882354,-0.4666666666666666,-0.2132352941176471,-0.4068627450980392,0.5669642857142857,0.15768917911426772
0.4117647058823529,-0.214836886561752,0.5,0.25,0.5833333333333334,-0.14285714285714288,-0.3929360887182612,-0.027972027972027972,0.5669642857142857,0.15768917911426772
